"un_country"	"year"	"source"	"n"
"3510"	"russia"	2019	"MEETUP"	271
"3511"	"russia"	2019	"MINCULT"	4195
"3512"	"russia"	2019	"TED"	32
"3513"	"russia"	2019	"THEORY_PRACTICE"	1012
"3514"	"russia"	2019	"TIMEPAD"	38118
"3515"	"russia"	2020	"MINCULT"	1
"3516"	"russia"	2020	"TIMEPAD"	5
"3517"	"russia"	2021	"TIMEPAD"	1
"3518"	"russia"	2022	"TIMEPAD"	1
"3519"	"russia"	2025	"TIMEPAD"	1
"3520"	"russia"	2026	"TIMEPAD"	1
"3521"	"russia"	2029	"TIMEPAD"	1
"3522"	"rwanda"	2011	"TED"	1
"3523"	"rwanda"	2012	"TED"	1
"3524"	"rwanda"	2013	"BEHANCE"	10
"3525"	"rwanda"	2013	"TED"	4
"3526"	"rwanda"	2014	"BEHANCE"	2
"3527"	"rwanda"	2016	"TED"	1
"3528"	"rwanda"	2018	"MEETUP"	3
"3529"	"rwanda"	2018	"TED"	2
"3530"	"rwanda"	2019	"TED"	1
"3531"	"saint kitts and nevis"	2011	"TED"	1
"3532"	"saint kitts and nevis"	2015	"MEETUP"	2
"3533"	"saint lucia"	2011	"MEETUP"	8
"3534"	"san marino"	2011	"BEHANCE"	7
"3535"	"san marino"	2012	"BEHANCE"	1
"3536"	"san marino"	2015	"BEHANCE"	1
"3537"	"san marino"	2016	"BEHANCE"	1
"3538"	"san marino"	2017	"BEHANCE"	1
"3539"	"san marino"	2018	"TED"	1
"3540"	"san marino"	2019	"TED"	1
"3541"	"são tomé and príncipe"	2013	"TED"	1
"3542"	"são tomé and príncipe"	2014	"TED"	1
"3543"	"são tomé and príncipe"	2015	"TED"	1
"3544"	"são tomé and príncipe"	2016	"TED"	1
"3545"	"são tomé and príncipe"	2018	"TED"	1
"3546"	"saudi arabia"	2009	"BEHANCE"	23
"3547"	"saudi arabia"	2009	"TED"	2
"3548"	"saudi arabia"	2010	"BEHANCE"	54
"3549"	"saudi arabia"	2010	"TED"	6
"3550"	"saudi arabia"	2011	"BEHANCE"	75
"3551"	"saudi arabia"	2011	"MEETUP"	3
"3552"	"saudi arabia"	2011	"TED"	18
"3553"	"saudi arabia"	2012	"ART_EDUCATION"	1
"3554"	"saudi arabia"	2012	"BEHANCE"	168
"3555"	"saudi arabia"	2012	"MEETUP"	6
"3556"	"saudi arabia"	2012	"TED"	18
"3557"	"saudi arabia"	2013	"BEHANCE"	178
"3558"	"saudi arabia"	2013	"EFLUX"	1
"3559"	"saudi arabia"	2013	"MEETUP"	13
"3560"	"saudi arabia"	2013	"TED"	11
"3561"	"saudi arabia"	2014	"BEHANCE"	202
"3562"	"saudi arabia"	2014	"MEETUP"	26
"3563"	"saudi arabia"	2014	"TED"	10
"3564"	"saudi arabia"	2015	"BEHANCE"	150
"3565"	"saudi arabia"	2015	"MEETUP"	70
"3566"	"saudi arabia"	2015	"TED"	13
"3567"	"saudi arabia"	2016	"BEHANCE"	121
"3568"	"saudi arabia"	2016	"MEETUP"	165
"3569"	"saudi arabia"	2016	"TED"	13
"3570"	"saudi arabia"	2017	"BEHANCE"	149
"3571"	"saudi arabia"	2017	"MEETUP"	235
"3572"	"saudi arabia"	2017	"TED"	15
"3573"	"saudi arabia"	2018	"BEHANCE"	144
"3574"	"saudi arabia"	2018	"MEETUP"	441
"3575"	"saudi arabia"	2018	"TED"	20
"3576"	"saudi arabia"	2019	"BEHANCE"	16
"3577"	"saudi arabia"	2019	"MEETUP"	104
"3578"	"saudi arabia"	2019	"TED"	8
"3579"	"senegal"	2007	"BEHANCE"	1
"3580"	"senegal"	2009	"BEHANCE"	1
"3581"	"senegal"	2010	"BEHANCE"	4
"3582"	"senegal"	2010	"EFLUX"	1
"3583"	"senegal"	2011	"BEHANCE"	2
"3584"	"senegal"	2011	"EFLUX"	1
"3585"	"senegal"	2012	"ART_EDUCATION"	1
"3586"	"senegal"	2012	"EFLUX"	3
"3587"	"senegal"	2013	"BEHANCE"	3
"3588"	"senegal"	2013	"EFLUX"	2
"3589"	"senegal"	2013	"TED"	1
"3590"	"senegal"	2014	"BEHANCE"	1
"3591"	"senegal"	2015	"BEHANCE"	3
"3592"	"senegal"	2015	"EFLUX"	1
"3593"	"senegal"	2016	"BEHANCE"	1
"3594"	"senegal"	2016	"EFLUX"	2
"3595"	"senegal"	2017	"BEHANCE"	2
"3596"	"senegal"	2017	"TED"	3
"3597"	"senegal"	2018	"BEHANCE"	1
"3598"	"senegal"	2018	"EFLUX"	1
"3599"	"senegal"	2019	"TED"	1
"3600"	"serbia"	2007	"BEHANCE"	4
"3601"	"serbia"	2008	"BEHANCE"	16
"3602"	"serbia"	2009	"BEHANCE"	86
"3603"	"serbia"	2010	"BEHANCE"	283
"3604"	"serbia"	2010	"EFLUX"	1
"3605"	"serbia"	2010	"TED"	1
"3606"	"serbia"	2011	"BEHANCE"	309
"3607"	"serbia"	2011	"EFLUX"	1
"3608"	"serbia"	2011	"TED"	5
"3609"	"serbia"	2012	"BEHANCE"	563
"3610"	"serbia"	2012	"EFLUX"	1
"3611"	"serbia"	2012	"TED"	11
"3612"	"serbia"	2013	"BEHANCE"	921
"3613"	"serbia"	2013	"TED"	4
"3614"	"serbia"	2014	"ART_EDUCATION"	1
"3615"	"serbia"	2014	"BEHANCE"	847
"3616"	"serbia"	2014	"EFLUX"	1
"3617"	"serbia"	2014	"TED"	1
"3618"	"serbia"	2015	"BEHANCE"	815
"3619"	"serbia"	2015	"EFLUX"	1
"3620"	"serbia"	2015	"MEETUP"	3
"3621"	"serbia"	2015	"TED"	5
"3622"	"serbia"	2016	"BEHANCE"	685
"3623"	"serbia"	2016	"TED"	8
"3624"	"serbia"	2017	"BEHANCE"	683
"3625"	"serbia"	2017	"EFLUX"	2
"3626"	"serbia"	2017	"MEETUP"	1
"3627"	"serbia"	2017	"TED"	2
"3628"	"serbia"	2018	"BEHANCE"	612
"3629"	"serbia"	2018	"EFLUX"	1
"3630"	"serbia"	2018	"TED"	4
"3631"	"serbia"	2019	"BEHANCE"	95
"3632"	"seychelles"	2016	"BEHANCE"	1
"3633"	"seychelles"	2017	"BEHANCE"	3
"3634"	"sierra leone"	2012	"TED"	1
"3635"	"sierra leone"	2013	"MEETUP"	1
"3636"	"sierra leone"	2013	"TED"	1
"3637"	"sierra leone"	2016	"TED"	1
"3638"	"sierra leone"	2017	"TED"	1
"3639"	"sierra leone"	2018	"TED"	1
"3640"	"singapore"	2004	"MEETUP"	7
"3641"	"singapore"	2005	"MEETUP"	27
"3642"	"singapore"	2006	"MEETUP"	48
"3643"	"singapore"	2007	"BEHANCE"	6
"3644"	"singapore"	2007	"MEETUP"	69
"3645"	"singapore"	2008	"BEHANCE"	69
"3646"	"singapore"	2008	"MEETUP"	80
"3647"	"singapore"	2009	"BEHANCE"	179
"3648"	"singapore"	2009	"MEETUP"	92
"3649"	"singapore"	2009	"TED"	7
"3650"	"singapore"	2010	"BEHANCE"	316
"3651"	"singapore"	2010	"EFLUX"	7
"3652"	"singapore"	2010	"MEETUP"	216
"3653"	"singapore"	2010	"TED"	8
"3654"	"singapore"	2011	"BEHANCE"	528
"3655"	"singapore"	2011	"EFLUX"	8
"3656"	"singapore"	2011	"MEETUP"	456
"3657"	"singapore"	2011	"TED"	13
"3658"	"singapore"	2012	"ART_EDUCATION"	2
"3659"	"singapore"	2012	"BEHANCE"	834
"3660"	"singapore"	2012	"EFLUX"	7
"3661"	"singapore"	2012	"MEETUP"	558
"3662"	"singapore"	2012	"TED"	16
"3663"	"singapore"	2013	"ART_EDUCATION"	3
"3664"	"singapore"	2013	"BEHANCE"	1751
"3665"	"singapore"	2013	"EFLUX"	7
"3666"	"singapore"	2013	"MEETUP"	816
"3667"	"singapore"	2013	"TED"	14
"3668"	"singapore"	2014	"ART_EDUCATION"	8
"3669"	"singapore"	2014	"BEHANCE"	1636
"3670"	"singapore"	2014	"EFLUX"	12
"3671"	"singapore"	2014	"MEETUP"	1634
"3672"	"singapore"	2014	"TED"	8
"3673"	"singapore"	2015	"ART_EDUCATION"	11
"3674"	"singapore"	2015	"BEHANCE"	1079
"3675"	"singapore"	2015	"EFLUX"	9
"3676"	"singapore"	2015	"MEETUP"	2176
"3677"	"singapore"	2015	"TED"	17
"3678"	"singapore"	2016	"ART_EDUCATION"	6
"3679"	"singapore"	2016	"BEHANCE"	917
"3680"	"singapore"	2016	"EFLUX"	10
"3681"	"singapore"	2016	"MEETUP"	2486
"3682"	"singapore"	2016	"TED"	20
"3683"	"singapore"	2017	"ART_EDUCATION"	4
"3684"	"singapore"	2017	"BEHANCE"	977
"3685"	"singapore"	2017	"EFLUX"	10
"3686"	"singapore"	2017	"MEETUP"	3041
"3687"	"singapore"	2017	"TED"	23
"3688"	"singapore"	2018	"ART_EDUCATION"	6
"3689"	"singapore"	2018	"BEHANCE"	831
"3690"	"singapore"	2018	"EFLUX"	12
"3691"	"singapore"	2018	"MEETUP"	4002
"3692"	"singapore"	2018	"TED"	36
"3693"	"singapore"	2018	"TIMEPAD"	5
"3694"	"singapore"	2019	"BEHANCE"	138
"3695"	"singapore"	2019	"MEETUP"	521
"3696"	"singapore"	2019	"TED"	6
"3697"	"slovakia"	2008	"BEHANCE"	13
"3698"	"slovakia"	2009	"BEHANCE"	10
"3699"	"slovakia"	2009	"MEETUP"	1
"3700"	"slovakia"	2009	"TED"	1
"3701"	"slovakia"	2010	"BEHANCE"	42
"3702"	"slovakia"	2010	"EFLUX"	5
"3703"	"slovakia"	2010	"MEETUP"	2
"3704"	"slovakia"	2010	"TED"	1
"3705"	"slovakia"	2011	"BEHANCE"	123
"3706"	"slovakia"	2011	"EFLUX"	5
"3707"	"slovakia"	2011	"MEETUP"	4
"3708"	"slovakia"	2011	"TED"	1
"3709"	"slovakia"	2012	"ART_EDUCATION"	1
"3710"	"slovakia"	2012	"BEHANCE"	264
"3711"	"slovakia"	2012	"EFLUX"	4
"3712"	"slovakia"	2012	"MEETUP"	4
"3713"	"slovakia"	2012	"TED"	7
"3714"	"slovakia"	2013	"BEHANCE"	568
"3715"	"slovakia"	2013	"MEETUP"	22
"3716"	"slovakia"	2013	"TED"	10
"3717"	"slovakia"	2014	"ART_EDUCATION"	1
"3718"	"slovakia"	2014	"BEHANCE"	431
"3719"	"slovakia"	2014	"EFLUX"	1
"3720"	"slovakia"	2014	"MEETUP"	30
"3721"	"slovakia"	2014	"TED"	11
"3722"	"slovakia"	2015	"ART_EDUCATION"	1
"3723"	"slovakia"	2015	"BEHANCE"	432
"3724"	"slovakia"	2015	"EFLUX"	4
"3725"	"slovakia"	2015	"MEETUP"	70
"3726"	"slovakia"	2015	"TED"	8
"3727"	"slovakia"	2016	"ART_EDUCATION"	1
"3728"	"slovakia"	2016	"BEHANCE"	372
"3729"	"slovakia"	2016	"EFLUX"	5
"3730"	"slovakia"	2016	"MEETUP"	100
"3731"	"slovakia"	2016	"TED"	9
"3732"	"slovakia"	2017	"BEHANCE"	430
"3733"	"slovakia"	2017	"EFLUX"	1
"3734"	"slovakia"	2017	"MEETUP"	133
"3735"	"slovakia"	2017	"TED"	10
"3736"	"slovakia"	2018	"BEHANCE"	358
"3737"	"slovakia"	2018	"EFLUX"	2
"3738"	"slovakia"	2018	"MEETUP"	202
"3739"	"slovakia"	2018	"TED"	9
"3740"	"slovakia"	2019	"BEHANCE"	57
"3741"	"slovakia"	2019	"MEETUP"	25
"3742"	"slovakia"	2019	"TED"	2
"3743"	"slovenia"	2008	"BEHANCE"	6
"3744"	"slovenia"	2009	"BEHANCE"	43
"3745"	"slovenia"	2009	"TED"	2
"3746"	"slovenia"	2010	"BEHANCE"	81
"3747"	"slovenia"	2010	"EFLUX"	3
"3748"	"slovenia"	2010	"TED"	5
"3749"	"slovenia"	2011	"BEHANCE"	86
"3750"	"slovenia"	2011	"EFLUX"	4
"3751"	"slovenia"	2011	"MEETUP"	2
"3752"	"slovenia"	2011	"TED"	5
"3753"	"slovenia"	2012	"BEHANCE"	199
"3754"	"slovenia"	2012	"EFLUX"	6
"3755"	"slovenia"	2012	"MEETUP"	9
"3756"	"slovenia"	2012	"TED"	10
"3757"	"slovenia"	2013	"BEHANCE"	325
"3758"	"slovenia"	2013	"EFLUX"	4
"3759"	"slovenia"	2013	"MEETUP"	59
"3760"	"slovenia"	2013	"TED"	16
"3761"	"slovenia"	2014	"BEHANCE"	288
"3762"	"slovenia"	2014	"EFLUX"	4
"3763"	"slovenia"	2014	"MEETUP"	126
"3764"	"slovenia"	2014	"TED"	8
"3765"	"slovenia"	2015	"BEHANCE"	222
"3766"	"slovenia"	2015	"EFLUX"	9
"3767"	"slovenia"	2015	"MEETUP"	142
"3768"	"slovenia"	2015	"TED"	10
"3769"	"slovenia"	2016	"BEHANCE"	179
"3770"	"slovenia"	2016	"EFLUX"	6
"3771"	"slovenia"	2016	"MEETUP"	157
"3772"	"slovenia"	2016	"TED"	15
"3773"	"slovenia"	2017	"BEHANCE"	182
"3774"	"slovenia"	2017	"EFLUX"	4
"3775"	"slovenia"	2017	"MEETUP"	209
"3776"	"slovenia"	2017	"TED"	9
"3777"	"slovenia"	2018	"ART_EDUCATION"	1
"3778"	"slovenia"	2018	"BEHANCE"	136
"3779"	"slovenia"	2018	"EFLUX"	1
"3780"	"slovenia"	2018	"MEETUP"	269
"3781"	"slovenia"	2018	"TED"	2
"3782"	"slovenia"	2018	"TIMEPAD"	4
"3783"	"slovenia"	2019	"BEHANCE"	22
"3784"	"slovenia"	2019	"MEETUP"	49
"3785"	"slovenia"	2019	"TED"	2
"3786"	"solomon islands"	2014	"MEETUP"	1
"3787"	"somalia"	2012	"TED"	1
"3788"	"somalia"	2013	"TED"	1
"3789"	"somalia"	2014	"TED"	1
"3790"	"somalia"	2015	"TED"	1
"3791"	"somalia"	2017	"TED"	1
"3792"	"somalia"	2018	"TED"	3
"3793"	"somalia"	2019	"TED"	1
"3794"	"south africa"	2007	"BEHANCE"	9
"3795"	"south africa"	2008	"BEHANCE"	72
"3796"	"south africa"	2009	"BEHANCE"	291
"3797"	"south africa"	2009	"TED"	14
"3798"	"south africa"	2010	"BEHANCE"	409
"3799"	"south africa"	2010	"MEETUP"	1
"3800"	"south africa"	2010	"TED"	11
"3801"	"south africa"	2011	"ART_EDUCATION"	1
"3802"	"south africa"	2011	"BEHANCE"	916
"3803"	"south africa"	2011	"EFLUX"	4
"3804"	"south africa"	2011	"TED"	15
"3805"	"south africa"	2012	"ART_EDUCATION"	5
"3806"	"south africa"	2012	"BEHANCE"	1511
"3807"	"south africa"	2012	"EFLUX"	2
"3808"	"south africa"	2012	"TED"	25
"3809"	"south africa"	2013	"BEHANCE"	2245
"3810"	"south africa"	2013	"EFLUX"	6
"3811"	"south africa"	2013	"MEETUP"	1
"3812"	"south africa"	2013	"TED"	20
"3813"	"south africa"	2014	"BEHANCE"	1959
"3814"	"south africa"	2014	"EFLUX"	3
"3815"	"south africa"	2014	"MEETUP"	2
"3816"	"south africa"	2014	"TED"	23
"3817"	"south africa"	2015	"ART_EDUCATION"	2
"3818"	"south africa"	2015	"BEHANCE"	1596
"3819"	"south africa"	2015	"EFLUX"	3
"3820"	"south africa"	2015	"MEETUP"	2
"3821"	"south africa"	2015	"TED"	22
"3822"	"south africa"	2016	"ART_EDUCATION"	2
"3823"	"south africa"	2016	"BEHANCE"	1583
"3824"	"south africa"	2016	"EFLUX"	3
"3825"	"south africa"	2016	"MEETUP"	2
"3826"	"south africa"	2016	"TED"	26
"3827"	"south africa"	2017	"BEHANCE"	1582
"3828"	"south africa"	2017	"EFLUX"	4
"3829"	"south africa"	2017	"MEETUP"	15
"3830"	"south africa"	2017	"TED"	23
"3831"	"south africa"	2018	"ART_EDUCATION"	1
"3832"	"south africa"	2018	"BEHANCE"	1377
"3833"	"south africa"	2018	"EFLUX"	2
"3834"	"south africa"	2018	"MEETUP"	32
"3835"	"south africa"	2018	"TED"	15
"3836"	"south africa"	2019	"BEHANCE"	221
"3837"	"south africa"	2019	"MEETUP"	9
"3838"	"south africa"	2019	"TED"	6
"3839"	"south korea"	2007	"MEETUP"	4
"3840"	"south korea"	2008	"BEHANCE"	23
"3841"	"south korea"	2008	"MEETUP"	50
"3842"	"south korea"	2009	"BEHANCE"	86
"3843"	"south korea"	2009	"MEETUP"	93
"3844"	"south korea"	2009	"TED"	11
"3845"	"south korea"	2010	"ART_EDUCATION"	1
"3846"	"south korea"	2010	"BEHANCE"	122
"3847"	"south korea"	2010	"EFLUX"	17
"3848"	"south korea"	2010	"MEETUP"	270
"3849"	"south korea"	2010	"TED"	36
"3850"	"south korea"	2011	"ART_EDUCATION"	2
"3851"	"south korea"	2011	"BEHANCE"	211
"3852"	"south korea"	2011	"EFLUX"	9
"3853"	"south korea"	2011	"MEETUP"	561
"3854"	"south korea"	2011	"TED"	84
"3855"	"south korea"	2012	"ART_EDUCATION"	5
"3856"	"south korea"	2012	"BEHANCE"	641
"3857"	"south korea"	2012	"EFLUX"	13
"3858"	"south korea"	2012	"MEETUP"	783
"3859"	"south korea"	2012	"TED"	95
"3860"	"south korea"	2013	"BEHANCE"	2082
"3861"	"south korea"	2013	"EFLUX"	12
"3862"	"south korea"	2013	"MEETUP"	553
"3863"	"south korea"	2013	"TED"	88
"3864"	"south korea"	2014	"ART_EDUCATION"	1
"3865"	"south korea"	2014	"BEHANCE"	2388
"3866"	"south korea"	2014	"EFLUX"	11
"3867"	"south korea"	2014	"MEETUP"	1122
"3868"	"south korea"	2014	"TED"	60
"3869"	"south korea"	2015	"BEHANCE"	1823
"3870"	"south korea"	2015	"EFLUX"	11
"3871"	"south korea"	2015	"MEETUP"	1723
"3872"	"south korea"	2015	"TED"	59
"3873"	"south korea"	2016	"ART_EDUCATION"	2
"3874"	"south korea"	2016	"BEHANCE"	2093
"3875"	"south korea"	2016	"EFLUX"	16
"3876"	"south korea"	2016	"MEETUP"	1238
"3877"	"south korea"	2016	"TED"	48
"3878"	"south korea"	2017	"ART_EDUCATION"	2
"3879"	"south korea"	2017	"BEHANCE"	2475
"3880"	"south korea"	2017	"EFLUX"	17
"3881"	"south korea"	2017	"MEETUP"	1965
"3882"	"south korea"	2017	"TED"	39
"3883"	"south korea"	2017	"TIMEPAD"	1
"3884"	"south korea"	2018	"BEHANCE"	2143
"3885"	"south korea"	2018	"EFLUX"	19
"3886"	"south korea"	2018	"MEETUP"	2528
"3887"	"south korea"	2018	"TED"	42
"3888"	"south korea"	2018	"TIMEPAD"	2
"3889"	"south korea"	2019	"BEHANCE"	383
"3890"	"south korea"	2019	"MEETUP"	400
"3891"	"south korea"	2019	"TED"	9
"3892"	"south korea"	2019	"TIMEPAD"	1
"3893"	"south sudan"	2012	"TED"	1
"3894"	"spain"	2004	"MEETUP"	5
"3895"	"spain"	2005	"MEETUP"	23
"3896"	"spain"	2006	"MEETUP"	24
"3897"	"spain"	2007	"BEHANCE"	53
"3898"	"spain"	2007	"MEETUP"	24
"3899"	"spain"	2008	"BEHANCE"	510
"3900"	"spain"	2008	"MEETUP"	27
"3901"	"spain"	2009	"BEHANCE"	1294
"3902"	"spain"	2009	"MEETUP"	37
"3903"	"spain"	2009	"TED"	3
"3904"	"spain"	2010	"ART_EDUCATION"	3
"3905"	"spain"	2010	"BEHANCE"	1997
"3906"	"spain"	2010	"EFLUX"	32
"3907"	"spain"	2010	"MEETUP"	35
"3908"	"spain"	2010	"TED"	11
"3909"	"spain"	2011	"ART_EDUCATION"	3
"3910"	"spain"	2011	"BEHANCE"	3470
"3911"	"spain"	2011	"EFLUX"	22
"3912"	"spain"	2011	"MEETUP"	111
"3913"	"spain"	2011	"TED"	36
"3914"	"spain"	2012	"ART_EDUCATION"	2
"3915"	"spain"	2012	"BEHANCE"	5716
"3916"	"spain"	2012	"EFLUX"	20
"3917"	"spain"	2012	"MEETUP"	212
"3918"	"spain"	2012	"TED"	55
"3919"	"spain"	2013	"ART_EDUCATION"	1
"3920"	"spain"	2013	"BEHANCE"	8469
"3921"	"spain"	2013	"EFLUX"	15
"3922"	"spain"	2013	"MEETUP"	361
"3923"	"spain"	2013	"TED"	87
"3924"	"spain"	2013	"TIMEPAD"	2
"3925"	"spain"	2014	"BEHANCE"	9225
"3926"	"spain"	2014	"EFLUX"	20
"3927"	"spain"	2014	"MEETUP"	948
"3928"	"spain"	2014	"TED"	81
"3929"	"spain"	2014	"TIMEPAD"	4
"3930"	"spain"	2015	"ART_EDUCATION"	1
"3931"	"spain"	2015	"BEHANCE"	7332
"3932"	"spain"	2015	"EFLUX"	21
"3933"	"spain"	2015	"MEETUP"	1180
"3934"	"spain"	2015	"TED"	87
"3935"	"spain"	2015	"TIMEPAD"	5
"3936"	"spain"	2016	"ART_EDUCATION"	1
"3937"	"spain"	2016	"BEHANCE"	7540
"3938"	"spain"	2016	"EFLUX"	16
"3939"	"spain"	2016	"MEETUP"	2108
"3940"	"spain"	2016	"TED"	97
"3941"	"spain"	2016	"TIMEPAD"	14
"3942"	"spain"	2017	"ART_EDUCATION"	1
"3943"	"spain"	2017	"BEHANCE"	7091
"3944"	"spain"	2017	"EFLUX"	23
"3945"	"spain"	2017	"MEETUP"	3284
"3946"	"spain"	2017	"TED"	96
"3947"	"spain"	2017	"TIMEPAD"	11
"3948"	"spain"	2018	"BEHANCE"	6450
"3949"	"spain"	2018	"EFLUX"	18
"3950"	"spain"	2018	"MEETUP"	4531
"3951"	"spain"	2018	"TED"	81
"3952"	"spain"	2018	"TIMEPAD"	36
"3953"	"spain"	2019	"BEHANCE"	1040
"3954"	"spain"	2019	"MEETUP"	888
"3955"	"spain"	2019	"TED"	34
"3956"	"spain"	2019	"TIMEPAD"	2
"3957"	"sri lanka"	2008	"BEHANCE"	1
"3958"	"sri lanka"	2009	"BEHANCE"	4
"3959"	"sri lanka"	2009	"MEETUP"	1
"3960"	"sri lanka"	2009	"TED"	1
"3961"	"sri lanka"	2010	"BEHANCE"	20
"3962"	"sri lanka"	2011	"BEHANCE"	33
"3963"	"sri lanka"	2011	"MEETUP"	1
"3964"	"sri lanka"	2011	"TED"	1
"3965"	"sri lanka"	2012	"BEHANCE"	33
"3966"	"sri lanka"	2012	"MEETUP"	28
"3967"	"sri lanka"	2012	"TED"	1
"3968"	"sri lanka"	2013	"BEHANCE"	70
"3969"	"sri lanka"	2013	"EFLUX"	1
"3970"	"sri lanka"	2013	"MEETUP"	31
"3971"	"sri lanka"	2013	"TED"	2
"3972"	"sri lanka"	2014	"BEHANCE"	105
"3973"	"sri lanka"	2014	"MEETUP"	49
"3974"	"sri lanka"	2014	"TED"	1
"3975"	"sri lanka"	2015	"BEHANCE"	74
"3976"	"sri lanka"	2015	"EFLUX"	1
"3977"	"sri lanka"	2015	"MEETUP"	87
"3978"	"sri lanka"	2015	"TED"	3
"3979"	"sri lanka"	2016	"BEHANCE"	50
"3980"	"sri lanka"	2016	"EFLUX"	1
"3981"	"sri lanka"	2016	"MEETUP"	228
"3982"	"sri lanka"	2016	"TED"	4
"3983"	"sri lanka"	2017	"BEHANCE"	96
"3984"	"sri lanka"	2017	"MEETUP"	213
"3985"	"sri lanka"	2017	"TED"	2
"3986"	"sri lanka"	2018	"BEHANCE"	65
"3987"	"sri lanka"	2018	"MEETUP"	254
"3988"	"sri lanka"	2018	"TED"	4
"3989"	"sri lanka"	2019	"BEHANCE"	4
"3990"	"sri lanka"	2019	"MEETUP"	46
"3991"	"sri lanka"	2019	"TED"	2
"3992"	"sudan"	2010	"BEHANCE"	1
"3993"	"sudan"	2011	"TED"	4
"3994"	"sudan"	2012	"BEHANCE"	2
"3995"	"sudan"	2012	"TED"	5
"3996"	"sudan"	2013	"BEHANCE"	13
"3997"	"sudan"	2013	"TED"	12
"3998"	"sudan"	2014	"BEHANCE"	3
"3999"	"sudan"	2014	"TED"	4
"4000"	"sudan"	2015	"MEETUP"	3
"4001"	"sudan"	2015	"TED"	8
"4002"	"sudan"	2016	"BEHANCE"	1
"4003"	"sudan"	2016	"MEETUP"	94
"4004"	"sudan"	2016	"TED"	5
"4005"	"sudan"	2017	"MEETUP"	50
"4006"	"sudan"	2017	"TED"	4
"4007"	"sudan"	2018	"MEETUP"	21
"4008"	"sudan"	2018	"TED"	9
"4009"	"sudan"	2019	"MEETUP"	2
"4010"	"sudan"	2019	"TED"	6
"4011"	"suriname"	2010	"BEHANCE"	1
"4012"	"suriname"	2011	"BEHANCE"	1
"4013"	"suriname"	2013	"BEHANCE"	2
"4014"	"suriname"	2013	"TED"	1
"4015"	"suriname"	2014	"TED"	1
"4016"	"suriname"	2015	"BEHANCE"	1
"4017"	"suriname"	2015	"TED"	1
"4018"	"suriname"	2016	"TED"	1
"4019"	"suriname"	2017	"BEHANCE"	15
"4020"	"suriname"	2018	"BEHANCE"	3
"4021"	"suriname"	2018	"TED"	1
"4022"	"sweden"	2004	"MEETUP"	1
"4023"	"sweden"	2005	"MEETUP"	11
"4024"	"sweden"	2006	"MEETUP"	10
"4025"	"sweden"	2007	"BEHANCE"	16
"4026"	"sweden"	2007	"MEETUP"	27
"4027"	"sweden"	2008	"BEHANCE"	42
"4028"	"sweden"	2008	"MEETUP"	46
"4029"	"sweden"	2009	"BEHANCE"	241
"4030"	"sweden"	2009	"MEETUP"	122
"4031"	"sweden"	2009	"TED"	4
"4032"	"sweden"	2010	"ART_EDUCATION"	7
"4033"	"sweden"	2010	"BEHANCE"	335
"4034"	"sweden"	2010	"EFLUX"	7
"4035"	"sweden"	2010	"MEETUP"	109
"4036"	"sweden"	2010	"TED"	27
"4037"	"sweden"	2011	"ART_EDUCATION"	10
"4038"	"sweden"	2011	"BEHANCE"	626
"4039"	"sweden"	2011	"EFLUX"	4
"4040"	"sweden"	2011	"MEETUP"	189
"4041"	"sweden"	2011	"TED"	18
"4042"	"sweden"	2012	"ART_EDUCATION"	4
"4043"	"sweden"	2012	"BEHANCE"	1006
"4044"	"sweden"	2012	"EFLUX"	7
"4045"	"sweden"	2012	"MEETUP"	874
"4046"	"sweden"	2012	"TED"	21
"4047"	"sweden"	2013	"ART_EDUCATION"	6
"4048"	"sweden"	2013	"BEHANCE"	1483
"4049"	"sweden"	2013	"EFLUX"	5
"4050"	"sweden"	2013	"MEETUP"	645
"4051"	"sweden"	2013	"TED"	22
"4052"	"sweden"	2014	"ART_EDUCATION"	5
"4053"	"sweden"	2014	"BEHANCE"	1515
"4054"	"sweden"	2014	"EFLUX"	4
"4055"	"sweden"	2014	"MEETUP"	891
"4056"	"sweden"	2014	"TED"	15
"4057"	"sweden"	2015	"ART_EDUCATION"	1
"4058"	"sweden"	2015	"BEHANCE"	1408
"4059"	"sweden"	2015	"EFLUX"	4
"4060"	"sweden"	2015	"MEETUP"	1541
"4061"	"sweden"	2015	"TED"	24
"4062"	"sweden"	2016	"ART_EDUCATION"	4
"4063"	"sweden"	2016	"BEHANCE"	1467
"4064"	"sweden"	2016	"EFLUX"	3
"4065"	"sweden"	2016	"MEETUP"	1762
"4066"	"sweden"	2016	"TED"	24
"4067"	"sweden"	2017	"ART_EDUCATION"	4
"4068"	"sweden"	2017	"BEHANCE"	1276
"4069"	"sweden"	2017	"EFLUX"	9
"4070"	"sweden"	2017	"MEETUP"	1731
"4071"	"sweden"	2017	"TED"	25
"4072"	"sweden"	2018	"ART_EDUCATION"	1
"4073"	"sweden"	2018	"BEHANCE"	1089
"4074"	"sweden"	2018	"EFLUX"	5
"4075"	"sweden"	2018	"MEETUP"	2216
"4076"	"sweden"	2018	"TED"	21
"4077"	"sweden"	2018	"TIMEPAD"	5
"4078"	"sweden"	2019	"BEHANCE"	166
"4079"	"sweden"	2019	"MEETUP"	495
"4080"	"sweden"	2019	"TED"	10
"4081"	"switzerland"	2004	"MEETUP"	8
"4082"	"switzerland"	2005	"MEETUP"	21
